,symbol,name,engname,tradetype,lasttrade,prevclose,open,high,low,volume,amount,ticktime,buy,sell,pricechange,changepercent
368,00444,SINCEREWATCH HK,SINCEREWATCH HK,EQTY,0.015,0.015,0.014,0.015,0.014,720000,10200,2024-06-13 16:08:15,0.014,0.015,0.000,0.0000000
369,00450,鸿兴印刷集团,HUNG HING PRINT,EQTY,1.070,1.090,1.090,1.090,1.070,142000,152840,2024-06-13 16:08:15,1.070,1.080,-0.020,-1.8348624
370,00451,协鑫新能源,GCL NEWENERGY,EQTY,0.440,0.425,0.425,0.445,0.425,897555,393648,2024-06-13 16:08:15,0.440,0.445,0.015,3.5294118
371,00455,天大药业,TIANDA PHARMA,EQTY,0.230,0.236,0.230,0.230,0.230,24000,5520,2024-06-13 16:08:15,0.225,0.260,-0.006,-2.5423729
372,00456,新城市建设发展,NEW CITY DEV,EQTY,0.370,0.380,0.375,0.375,0.370,54000,20150,2024-06-13 16:08:15,0.365,0.395,-0.010,-2.6315789
373,00458,联亚集团,TRISTATE HOLD,EQTY,2.760,2.770,2.760,2.760,2.760,51000,140760,2024-06-13 16:08:15,2.760,3.140,-0.010,-0.3610108
374,00459,鋑联控股,LEGEND UPSTAR,EQTY,0.098,0.099,0.098,0.103,0.097,107000,10610,2024-06-13 16:08:15,0.098,0.107,-0.001,-1.0101010
375,00460,四环医药,SIHUAN PHARM,EQTY,0.520,0.520,0.530,0.530,0.520,6258000,3302599,2024-06-13 16:08:15,0.520,0.530,0.000,0.0000000
376,00464,中国智能科技,CHINA IN-TECH,EQTY,0.370,0.360,0.360,0.370,0.360,8000,2920,2024-06-13 16:08:15,0.360,0.390,0.010,2.7777778
377,00465,富通科技,FUTONG TECH,EQTY,0.425,0.425,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.410,0.450,0.000,0.0000000
378,00467,联合能源集团,UNITEDENERGY GP,EQTY,0.560,0.590,0.590,0.610,0.520,251822404,140863914,2024-06-13 16:08:15,0.550,0.560,-0.030,-5.0847458
379,00468,纷美包装,GAPACK,EQTY,2.440,2.450,2.370,2.450,2.370,4399857,10724583,2024-06-13 16:08:15,2.440,2.450,-0.010,-0.4081633
380,00471,中播数据,SILKWAVE INC,EQTY,0.097,0.102,0.098,0.100,0.094,3644025,348610,2024-06-13 16:08:15,0.095,0.097,-0.005,-4.9019608
381,00472,新丝路文旅,NEW SILKROAD,EQTY,0.178,0.177,0.178,0.178,0.178,20000,3560,2024-06-13 16:08:15,0.147,0.178,0.001,0.5649718
382,00474,信铭生命科技,ACESO LIFE SCI,EQTY,0.136,0.133,0.123,0.137,0.123,75400,9917,2024-06-13 16:08:15,0.123,0.136,0.003,2.2556391
383,00475,中发展控股,CENTRAL DEV H,EQTY,0.580,0.670,0.580,0.580,0.580,2000,1160,2024-06-13 16:08:15,0.550,0.700,-0.090,-13.4328358
384,00476,科轩动力控股,EV DYNAMICS,EQTY,0.096,0.099,0.096,0.096,0.096,120100,11529,2024-06-13 16:08:15,0.091,0.098,-0.003,-3.0303030
385,00480,香港兴业国际,HKR INT'L,EQTY,1.300,1.300,1.260,1.300,1.250,13840,17348,2024-06-13 16:08:15,1.260,1.300,0.000,0.0000000
386,00482,圣马丁国际,SANDMARTIN INTL,EQTY,0.150,0.150,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.150,0.000,0.0000000
387,00483,包浩斯国际,BAUHAUS INT'L,EQTY,0.375,0.400,0.360,0.380,0.340,132000,47340,2024-06-13 16:08:15,0.370,0.400,-0.025,-6.2500000
388,00484,云游控股,FORGAME,EQTY,0.810,0.760,0.810,0.810,0.800,41000,32920,2024-06-13 16:08:15,0.810,0.860,0.050,6.5789474
389,00485,中国华星,CHINASINOSTAR,EQTY,0.148,0.148,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.126,0.164,0.000,0.0000000
390,00486,俄铝,RUSAL,EQTY,2.610,2.620,2.590,2.620,2.550,173000,445620,2024-06-13 16:08:15,2.540,2.610,-0.010,-0.3816794
391,00487,实德环球,SUCCESSUNIVERSE,EQTY,0.097,0.089,0.112,0.121,0.097,60000,6028,2024-06-13 16:08:15,0.092,0.100,0.008,8.9887640
392,00488,丽新发展,LAI SUN DEV,EQTY,0.620,0.640,0.640,0.640,0.620,54000,34047,2024-06-13 16:08:15,0.620,0.630,-0.020,-3.1250000
393,00489,东风集团股份,DONGFENG GROUP,EQTY,2.320,2.310,2.330,2.360,2.310,19457403,45272178,2024-06-13 16:08:12,2.320,2.330,0.010,0.4329004
394,00491,英皇文化产业,EMPEROR CULTURE,EQTY,0.058,0.059,0.057,0.060,0.055,424000,23664,2024-06-13 16:08:15,0.054,0.058,-0.001,-1.6949153
395,00493,国美零售,GOME RETAIL,EQTY,0.029,0.030,0.030,0.031,0.029,42833000,1267809,2024-06-13 16:08:15,0.029,0.030,-0.001,-3.3333333
396,00495,PALADIN,PALADIN,EQTY,0.036,0.036,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.036,0.044,0.000,0.0000000
397,00496,卡森国际,KASEN,EQTY,0.265,0.265,0.255,0.255,0.255,45000,11475,2024-06-13 16:08:15,0.265,0.270,0.000,0.0000000
398,00497,资本策略地产,CSI PROPERTIES,EQTY,0.083,0.083,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.081,0.088,0.000,0.0000000
399,00498,蓝河控股,BLUE RIVER HLDG,EQTY,0.165,0.165,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.153,0.165,0.000,0.0000000
400,00499,青岛控股,QINGDAO HLDGS,EQTY,0.173,0.153,0.150,0.173,0.150,54010,8193,2024-06-13 16:08:15,0.148,0.173,0.020,13.0718954
401,00500,先丰服务集团,FRONTIER SER,EQTY,0.189,0.189,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.175,0.219,0.000,0.0000000
402,00505,兴业合金,XINGYE ALLOY,EQTY,1.000,1.000,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.990,1.050,0.000,0.0000000
403,00506,中国食品,CHINA FOODS,EQTY,3.030,3.020,3.010,3.040,2.970,536000,1622660,2024-06-13 16:08:12,3.030,3.040,0.010,0.3311258
404,00508,鼎亿集团投资,DINGYI GP INV,EQTY,0.520,0.520,0.510,0.520,0.510,10000,5150,2024-06-13 16:08:15,0.490,0.520,0.000,0.0000000
405,00509,世纪阳光,SUNSHINE,EQTY,0.010,0.010,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.010,0.000,0.0000000
406,00510,时富金融服务集团,CASH FIN SER GP,EQTY,0.245,0.239,0.239,0.245,0.230,55212,12835,2024-06-13 16:08:15,0.230,0.248,0.006,2.5104603
407,00511,电视广播,TVB,EQTY,3.320,3.320,3.400,3.400,3.310,270292,904494,2024-06-13 16:08:15,3.320,3.340,0.000,0.0000000
408,00512,远大医药,GRAND PHARMA,EQTY,4.830,4.820,4.830,4.890,4.700,5285000,25316865,2024-06-13 16:08:15,4.830,4.850,0.010,0.2074689
409,00513,恒和集团,CONTINENTAL H,EQTY,0.187,0.185,0.187,0.187,0.187,70000,13090,2024-06-13 16:08:15,0.187,0.208,0.002,1.0810811
410,00515,中华银科技,CHINASILVER TEC,EQTY,0.119,0.119,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.106,0.125,0.000,0.0000000
411,00517,中远海运国际,COSCO SHIP INTL,EQTY,3.920,3.900,3.860,3.950,3.860,1032000,4041360,2024-06-13 16:08:15,3.910,3.920,0.020,0.5128205
412,00518,同得仕(集团),TUNGTEX (HOLD),EQTY,0.235,0.237,0.235,0.235,0.233,264000,61840,2024-06-13 16:08:15,0.230,0.235,-0.002,-0.8438819
413,00519,实力建业,APPLIED DEV,EQTY,0.091,0.091,0.091,0.091,0.088,1005000,89455,2024-06-13 16:08:15,0.088,0.091,0.000,0.0000000
414,00520,呷哺呷哺,XIABUXIABU,EQTY,1.650,1.640,1.670,1.680,1.640,2429500,4029644,2024-06-13 16:08:15,1.650,1.660,0.010,0.6097561
415,00521,海航实业股份,CWT INT'L,EQTY,0.104,0.102,0.109,0.112,0.102,2300000,238560,2024-06-13 16:08:15,0.103,0.104,0.002,1.9607843
416,00522,ASMPT,ASMPT,EQTY,100.000,96.850,97.250,100.700,97.250,919976,91279715,2024-06-13 16:08:15,99.800,100.000,3.150,3.2524522
417,00524,长城天下,GW TERROIR,EQTY,0.218,0.218,0.000,0.000,0.000,10000,1760,2024-06-13 16:08:15,0.180,0.000,0.000,0.0000000
418,00525,广深铁路股份,GUANGSHEN RAIL,EQTY,2.180,2.260,2.230,2.280,2.170,8025552,17775692,2024-06-13 16:08:12,2.170,2.180,-0.080,-3.5398230
419,00526,利时集团控股,LISI GP HOLD,EQTY,0.072,0.077,0.077,0.078,0.072,6676000,499076,2024-06-13 16:08:15,0.072,0.074,-0.005,-6.4935065
420,00527,瑞风新能源,RUIFENG RENEW,EQTY,0.249,0.249,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.247,0.249,0.000,0.0000000
421,00528,金达控股,KINGDOM HOLDING,EQTY,1.190,1.190,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.170,1.190,0.000,0.0000000
422,00529,新龙国际集团,SIS INT'L,EQTY,1.750,1.750,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.550,2.150,0.000,0.0000000
423,00531,顺诚,SAMSON HOLDING,EQTY,0.164,0.145,0.150,0.165,0.150,4000,629,2024-06-13 16:08:15,0.158,0.165,0.019,13.1034483
424,00532,王氏港建国际(集团),WKK INTL (HOLD),EQTY,0.475,0.475,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.455,0.490,0.000,0.0000000
425,00533,金利来集团,GOLDLION HOLD,EQTY,0.990,0.990,1.000,1.000,0.990,24000,23960,2024-06-13 16:08:15,0.990,1.000,0.000,0.0000000
426,00535,金地商置,GEMDALE PPT,EQTY,0.275,0.275,0.280,0.280,0.270,19412000,5359340,2024-06-13 16:08:15,0.275,0.280,0.000,0.0000000
427,00536,贸易通,TRADELINK,EQTY,0.890,0.880,0.880,0.890,0.880,44000,38880,2024-06-13 16:08:15,0.880,0.890,0.010,1.1363636
428,00538,味千(中国),AJISEN (CHINA),EQTY,1.080,1.090,1.100,1.100,1.080,996000,1084600,2024-06-13 16:08:15,1.080,1.090,-0.010,-0.9174312
429,00540,迅捷环球控股,SPEEDY GLOBAL,EQTY,0.095,0.095,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.086,0.099,0.000,0.0000000
430,00542,中国文旅农业,CN CULTURAL T&A,EQTY,0.072,0.073,0.076,0.077,0.072,2982000,222032,2024-06-13 16:08:15,0.072,0.077,-0.001,-1.3698630
431,00543,太平洋网络,PACIFIC ONLINE,EQTY,0.370,0.370,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.360,0.390,0.000,0.0000000
432,00544,大同集团,DAIDO GROUP,EQTY,0.120,0.120,0.000,0.000,0.000,5000,540,2024-06-13 16:08:15,0.120,0.140,0.000,0.0000000
433,00546,阜丰集团,FUFENG GROUP,EQTY,5.720,5.690,5.710,5.760,5.660,1863000,10626690,2024-06-13 16:08:12,5.700,5.720,0.030,0.5272408
434,00547,数字王国,DIGITAL DOMAIN,EQTY,0.248,0.280,0.290,0.310,0.245,80445000,20290770,2024-06-13 16:08:12,0.248,0.249,-0.032,-11.4285714
435,00548,深圳高速公路股份,SHENZHENEXPRESS,EQTY,7.780,7.720,7.720,7.800,7.680,1166000,9051040,2024-06-13 16:08:15,7.770,7.780,0.060,0.7772021
436,00550,京基智慧文化,KINGKEY INT CUL,EQTY,0.134,0.134,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.134,0.148,0.000,0.0000000
437,00551,裕元集团,YUE YUEN IND,EQTY,14.540,14.620,14.600,14.760,14.460,3799260,55669130,2024-06-13 16:08:15,14.540,14.600,-0.080,-0.5471956
438,00552,中国通信服务,CHINACOMSERVICE,EQTY,4.140,4.130,4.170,4.250,4.100,7498000,31158694,2024-06-13 16:08:12,4.140,4.150,0.010,0.2421308
439,00553,南京熊猫电子股份,NANJING PANDA,EQTY,2.510,2.510,2.540,2.550,2.480,618000,1549100,2024-06-13 16:08:15,2.490,2.510,0.000,0.0000000
440,00554,汉思能源,HANS ENERGY,EQTY,0.285,0.285,0.295,0.295,0.285,90000,26050,2024-06-13 16:08:15,0.270,0.290,0.000,0.0000000
441,00556,泛亚环保,PAN ASIA ENVIRO,EQTY,0.640,0.670,0.670,0.670,0.640,124000,81300,2024-06-13 16:08:15,0.640,0.660,-0.030,-4.4776119
442,00557,天元医疗,TIANYUAN HEALTH,EQTY,0.900,0.900,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.680,0.900,0.000,0.0000000
443,00558,力劲科技,LK TECH,EQTY,3.600,3.530,3.540,3.650,3.540,3544374,12745290,2024-06-13 16:08:12,3.580,3.600,0.070,1.9830028
444,00559,德泰新能源集团,DETAI NEWENERGY,EQTY,0.012,0.012,0.010,0.012,0.010,250000,2700,2024-06-13 16:08:15,0.011,0.012,0.000,0.0000000
445,00560,珠江船务,CHU KONG SHIP,EQTY,0.760,0.770,0.770,0.770,0.740,1370000,1021640,2024-06-13 16:08:15,0.740,0.760,-0.010,-1.2987013
446,00563,上实城市开发,SH IND URBAN,EQTY,0.445,0.450,0.445,0.445,0.445,50000,22250,2024-06-13 16:08:15,0.445,0.450,-0.005,-1.1111111
447,00564,郑煤机,ZMJ,EQTY,11.940,12.000,12.040,12.120,11.700,1050800,12501545,2024-06-13 16:08:15,11.880,11.940,-0.060,-0.5000000
448,00565,锦艺集团控股,ART GROUP HOLD,EQTY,0.212,0.190,0.194,0.217,0.185,175000,37025,2024-06-13 16:08:15,0.183,0.239,0.022,11.5789474
449,00567,大昌微线集团,DAISHOMICROLINE,EQTY,0.092,0.093,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.070,0.092,-0.001,-1.0752688
450,00568,山东墨龙,SHANDONG MOLONG,EQTY,0.980,1.010,1.010,1.010,0.980,49600,49280,2024-06-13 16:08:15,0.970,1.000,-0.030,-2.9702970
451,00570,中国中药,TRAD CHI MED,EQTY,4.280,4.270,4.290,4.290,4.260,9572000,40906600,2024-06-13 16:08:15,4.270,4.280,0.010,0.2341920
452,00571,丰德丽控股,ESUN HOLDINGS,EQTY,0.058,0.056,0.051,0.059,0.051,144000,8114,2024-06-13 16:08:15,0.057,0.059,0.002,3.5714286
453,00572,未来世界控股,FW HOLDINGS,EQTY,0.650,0.650,0.000,0.000,0.000,225,135,2024-06-13 16:08:15,0.650,0.700,0.000,0.0000000
454,00573,稻香控股,TAO HEUNG HLDGS,EQTY,0.730,0.730,0.730,0.730,0.710,102000,74430,2024-06-13 16:08:15,0.720,0.740,0.000,0.0000000
455,00574,百信国际,PASHUN INT'L,EQTY,0.049,0.055,0.055,0.060,0.048,682000,36628,2024-06-13 16:08:15,0.049,0.052,-0.006,-10.9090909
456,00575,励晶太平洋,REGENT PACIFIC,EQTY,0.680,0.680,0.000,0.000,0.000,500,315,2024-06-13 16:08:15,0.590,0.680,0.000,0.0000000
457,00576,浙江沪杭甬,ZHEJIANGEXPRESS,EQTY,5.110,5.170,5.190,5.190,5.080,3742897,19137425,2024-06-13 16:08:15,5.100,5.110,-0.060,-1.1605416
458,00579,京能清洁能源,JNCEC,EQTY,2.160,2.130,2.150,2.170,2.130,6946171,14962584,2024-06-13 16:08:15,2.150,2.160,0.030,1.4084507
459,00580,赛晶科技,SUN.KING TECH,EQTY,1.170,1.170,1.150,1.190,1.150,978000,1154120,2024-06-13 16:08:15,1.170,1.180,0.000,0.0000000
460,00581,中国东方集团,CHINA ORIENTAL,EQTY,1.120,1.110,1.110,1.130,1.110,1770000,1984950,2024-06-13 16:08:15,1.110,1.120,0.010,0.9009009
461,00582,神话世界,SHIN HWA WORLD,EQTY,0.040,0.041,0.039,0.043,0.039,23583800,948881,2024-06-13 16:08:15,0.040,0.042,-0.001,-2.4390244
462,00583,长城环亚控股,GWPA HOLDINGS,EQTY,0.315,0.310,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.315,0.330,0.005,1.6129032
463,00585,意力国际,IMAGI INT'L,EQTY,0.470,0.470,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.440,0.470,0.000,0.0000000
464,00586,海螺创业,CONCH VENTURE,EQTY,6.110,6.080,6.100,6.220,6.080,4207244,25905873,2024-06-13 16:08:15,6.100,6.110,0.030,0.4934211
465,00587,海螺环保,CONCH ENVIRO,EQTY,0.840,0.900,0.910,0.910,0.840,3184500,2716385,2024-06-13 16:08:15,0.840,0.860,-0.060,-6.6666667
466,00588,北京北辰实业股份,BEIJING N STAR,EQTY,0.680,0.670,0.690,0.690,0.670,262000,177500,2024-06-13 16:08:15,0.670,0.690,0.010,1.4925373
467,00589,建中建设,JIANZHONG CONS,EQTY,0.190,0.190,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.166,0.208,0.000,0.0000000
468,00590,六福集团,LUK FOOK HOLD,EQTY,17.980,17.980,18.140,18.340,17.780,563000,10125600,2024-06-13 16:08:15,17.960,18.020,0.000,0.0000000
469,00591,中国高精密,C HIGHPRECISION,EQTY,0.147,0.149,0.149,0.149,0.141,1329000,191042,2024-06-13 16:08:15,0.144,0.148,-0.002,-1.3422819
470,00592,堡狮龙国际,BOSSINI INT'L,EQTY,0.116,0.114,0.114,0.117,0.114,610000,69896,2024-06-13 16:08:15,0.115,0.116,0.002,1.7543860
471,00593,梦东方,DREAMEAST,EQTY,0.190,0.190,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.190,0.192,0.000,0.0000000
472,00595,先思行集团,AV CONCEPT HOLD,EQTY,0.370,0.370,0.370,0.370,0.370,96000,35520,2024-06-13 16:08:15,0.370,0.390,0.000,0.0000000
473,00596,浪潮数字企业,INSPUR DIGI ENT,EQTY,3.580,3.600,3.640,3.680,3.530,1374000,4921380,2024-06-13 16:08:15,3.530,3.580,-0.020,-0.5555556
474,00598,中国外运,SINOTRANS,EQTY,3.850,3.860,3.860,3.890,3.820,7311471,28121363,2024-06-13 16:08:15,3.840,3.850,-0.010,-0.2590674
475,00599,怡邦行控股,E. BON HOLDINGS,EQTY,0.165,0.163,0.156,0.165,0.150,184000,28512,2024-06-13 16:08:15,0.154,0.170,0.002,1.2269939
476,00600,中国基建投资,CHINA INFRA INV,EQTY,0.390,0.390,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.345,0.400,0.000,0.0000000
477,00601,稀镁科技,REMT,EQTY,0.079,0.078,0.075,0.079,0.072,2340000,177080,2024-06-13 16:08:15,0.074,0.079,0.001,1.2820513
478,00602,佳华百货控股,JIAHUA STORES H,EQTY,0.036,0.045,0.045,0.045,0.035,615000,24015,2024-06-13 16:08:15,0.036,0.039,-0.009,-20.0000000
479,00603,中油燃气,CHINA OIL & GAS,EQTY,0.210,0.210,0.206,0.210,0.204,680000,140880,2024-06-13 16:08:15,0.204,0.210,0.000,0.0000000
480,00604,深圳控股,SHENZHEN INVEST,EQTY,0.950,0.960,0.960,0.970,0.950,1026610,978992,2024-06-13 16:08:15,0.950,0.960,-0.010,-1.0416667
481,00605,中国金融投资管理,C FIN SERVICES,EQTY,0.220,0.220,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.000,0.000,0.0000000
482,00606,中骏商管,SCE CM,EQTY,0.295,0.295,0.305,0.305,0.295,183000,55510,2024-06-13 16:08:15,0.295,0.305,0.000,0.0000000
483,00607,丰盛控股,FULLSHARE,EQTY,0.500,0.465,0.475,0.510,0.475,68000,33820,2024-06-13 16:08:15,0.475,0.540,0.035,7.5268817
484,00608,达利国际,HIGH FASHION,EQTY,1.480,1.480,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,1.340,1.590,0.000,0.0000000
485,00609,天德化工,TIANDE CHEMICAL,EQTY,1.200,1.220,1.210,1.210,1.160,476000,565040,2024-06-13 16:08:15,1.190,1.210,-0.020,-1.6393443
486,00610,WAI KEE HOLD,WAI KEE HOLD,EQTY,0.800,0.800,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.780,0.800,0.000,0.0000000
487,00611,中国核能科技,CNE TECH CORP,EQTY,0.325,0.325,0.320,0.325,0.320,66000,21410,2024-06-13 16:08:15,0.325,0.330,0.000,0.0000000
488,00612,鼎益丰控股,DING YI FENG,EQTY,0.530,0.530,0.540,0.540,0.510,712000,375760,2024-06-13 16:08:15,0.520,0.540,0.000,0.0000000
489,00613,渝港国际,PLANETREE INT'L,EQTY,0.275,0.275,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.260,0.330,0.000,0.0000000
490,00616,高山企业,EMINENCE ENT,EQTY,0.460,0.450,0.450,0.475,0.445,12430000,5753200,2024-06-13 16:08:15,0.460,0.465,0.010,2.2222222
491,00617,百利保控股,PALIBURG HOLD,EQTY,0.750,0.770,0.760,0.760,0.750,38000,28800,2024-06-13 16:08:15,0.730,0.750,-0.020,-2.5974026
492,00618,北大资源,PKU RES-NEW,EQTY,0.325,0.320,0.315,0.335,0.310,920000,295440,2024-06-13 16:08:15,0.320,0.325,0.005,1.5625000
493,00619,南华金融,SOUTH CHINA FIN,EQTY,0.315,0.395,0.285,0.325,0.270,60000,17390,2024-06-13 16:08:15,0.310,0.350,-0.080,-20.2531646
494,00620,大唐西市,DTXS SILK ROAD,EQTY,0.220,0.220,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.130,0.214,0.000,0.0000000
495,00621,坛金矿业,TAUNG GOLD,EQTY,0.029,0.029,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.029,0.030,0.000,0.0000000
496,00622,威华达控股,OSHIDORI,EQTY,0.117,0.126,0.121,0.123,0.117,152328,18429,2024-06-13 16:08:15,0.117,0.140,-0.009,-7.1428571
497,00623,中视金桥,SINOMEDIA,EQTY,1.160,1.150,1.140,1.160,1.140,114000,131400,2024-06-13 16:08:15,1.150,1.160,0.010,0.8695652
498,00626,大众金融控股,PUBLIC FIN HOLD,EQTY,1.290,1.290,1.290,1.290,1.290,52000,67080,2024-06-13 16:08:15,1.290,1.300,0.000,0.0000000
499,00627,日本共生,JAPAN KYOSEI,EQTY,1.200,1.200,1.320,1.320,1.200,1960000,2356800,2024-06-13 16:08:15,0.990,1.380,0.000,0.0000000
500,00628,国美金融科技,GOME FIN TECH,EQTY,0.218,0.215,0.202,0.218,0.191,88000,18048,2024-06-13 16:08:15,0.201,0.218,0.003,1.3953488
501,00629,悦达国际控股,YUE DA INTL,EQTY,0.229,0.229,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.161,0.230,0.000,0.0000000
502,00630,隽泰控股,AMCO UNITED,EQTY,0.086,0.086,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.077,0.099,0.000,0.0000000
503,00631,三一国际,SANY INT'L,EQTY,5.320,5.290,5.240,5.360,5.240,4925214,26193279,2024-06-13 16:08:15,5.320,5.350,0.030,0.5671078
504,00632,中港石油,CHK OIL,EQTY,0.086,0.085,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.085,0.000,0.001,1.1764706
505,00635,彩星集团,PLAYMATES,EQTY,0.560,0.560,0.560,0.560,0.560,2200,1226,2024-06-13 16:08:15,0.550,0.590,0.000,0.0000000
506,00636,嘉里物流,KERRY LOG NET,EQTY,8.510,8.530,8.580,8.580,8.300,360000,3038985,2024-06-13 16:08:12,8.450,8.510,-0.020,-0.2344666
507,00637,利记,LEE KEE,EQTY,0.149,0.151,0.152,0.152,0.144,226000,34276,2024-06-13 16:08:15,0.149,0.152,-0.002,-1.3245033
508,00638,建溢集团,KIN YAT HOLD,EQTY,0.670,0.670,0.670,0.670,0.660,220000,146400,2024-06-13 16:08:15,0.660,0.670,0.000,0.0000000
509,00639,首钢资源,SHOUGANG RES,EQTY,3.180,3.170,3.170,3.210,3.110,7736000,24504900,2024-06-13 16:08:15,3.170,3.180,0.010,0.3154574
510,00640,星谦发展,INFINITY DEV,EQTY,0.730,0.724,0.770,0.770,0.670,168000,117000,2024-06-13 16:08:15,0.700,0.730,0.006,0.8287293
511,00641,中国恒天立信国际,CHTC FONG'S INT,EQTY,0.300,0.300,0.320,0.320,0.320,2000,640,2024-06-13 16:08:15,0.280,0.300,0.000,0.0000000
512,00643,恒富控股,CARRY WEALTH,EQTY,0.230,0.230,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.200,0.260,0.000,0.0000000
513,00645,安域亚洲,ARES ASIA,EQTY,0.094,0.097,0.094,0.094,0.094,4000,376,2024-06-13 16:08:15,0.082,0.094,-0.003,-3.0927835
514,00646,中国环保科技,CHINA ENV TEC,EQTY,0.200,0.200,0.000,0.000,0.000,2704000,486720,2024-06-13 16:08:15,0.172,0.200,0.000,0.0000000
515,00648,京玖康疗,SOFTMEDX-NEW,EQTY,0.380,0.380,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.000,0.000,0.000,0.0000000
516,00650,普达特科技,PRODUCTIVE TECH,EQTY,0.300,0.300,0.305,0.310,0.300,26794000,8136440,2024-06-13 16:08:15,0.300,0.305,0.000,0.0000000
517,00653,卓悦控股,BONJOUR HOLD,EQTY,0.045,0.045,0.042,0.045,0.042,1176000,49518,2024-06-13 16:08:15,0.042,0.045,0.000,0.0000000
518,00655,香港华人有限公司,HK CHINESE LTD,EQTY,0.290,0.290,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.285,0.290,0.000,0.0000000
519,00656,复星国际,FOSUN INTL,EQTY,4.430,4.420,4.430,4.470,4.380,2565578,11331475,2024-06-13 16:08:15,4.410,4.430,0.010,0.2262443
520,00657,环科国际,G-VISION INT'L,EQTY,0.020,0.018,0.019,0.020,0.019,530000,10348,2024-06-13 16:08:15,0.017,0.020,0.002,11.1111111
521,00658,中国高速传动,C TRANSMISSION,EQTY,1.030,1.060,1.060,1.060,1.000,1871000,1923600,2024-06-13 16:08:15,1.030,1.070,-0.030,-2.8301887
522,00659,新创建集团,NWS HOLDINGS,EQTY,6.930,6.880,6.890,6.980,6.750,478576,3293811,2024-06-13 16:08:12,6.910,6.930,0.050,0.7267442
523,00660,玮俊生物科技,WAI CHUN BIOTEC,EQTY,0.125,0.125,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.113,0.139,0.000,0.0000000
524,00661,中国大冶有色金属,CDAYENONFER,EQTY,0.073,0.074,0.074,0.074,0.070,5940000,418868,2024-06-13 16:08:15,0.072,0.073,-0.001,-1.3513514
525,00662,亚洲金融,ASIA FINANCIAL,EQTY,3.650,3.650,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,3.550,3.850,0.000,0.0000000
526,00663,金山能源,KING STONE ENGY,EQTY,0.102,0.102,0.000,0.000,0.000,0,0,2024-06-13 16:08:15,0.101,0.102,0.000,0.0000000
527,00666,瑞浦兰钧,REPT BATTERO,EQTY,14.300,14.640,14.640,14.640,14.200,186000,2682708,2024-06-13 16:08:15,14.200,14.300,-0.340,-2.3224044
528,00667,中国东方教育,CHINA EAST EDU,EQTY,2.120,2.050,2.070,2.130,2.040,3366500,7046015,2024-06-13 16:08:12,2.110,2.120,0.070,3.4146341
529,00668,东银国际控股,DOYEN INTL HOLD,EQTY,0.171,0.184,0.184,0.184,0.170,50000,8584,2024-06-13 16:08:15,0.171,0.199,-0.013,-7.0652174
530,00669,创科实业,TECHTRONIC IND,EQTY,98.350,94.400,97.350,99.600,97.250,5421265,532447938,2024-06-13 16:08:15,98.300,98.350,3.950,4.1843220
531,00670,中国东方航空股份,CHINA EAST AIR,EQTY,2.120,2.140,2.160,2.160,2.100,1886000,4002340,2024-06-13 16:08:12,2.120,2.130,-0.020,-0.9345794
