300489,8,9
300490,4,6
300491,7,5
300492,7,9
300493,7,12
300494,2,5
300495,2,1
300496,3,7
300497,6,7
300498,12,10
300499,6,8
300500,6,10
300501,5,6
300502,4,5
300503,4,12
300504,4,10
300505,0,5
300506,5,6
300507,4,10
300508,4,10
300509,2,6
300510,4,6
300511,5,7
300512,5,7
300513,4,7
300514,4,14
300515,8,6
300516,5,14
300517,2,8
300518,6,3
300519,7,7
300520,2,7
300521,11,11
300522,6,8
300523,10,5
300525,9,7
300526,0,0
300527,6,8
300528,6,10
300529,2,6
300530,8,5
300531,7,12
300532,9,8
300533,1,9
300534,7,6
300535,7,10
300536,5,8
300537,9,9
300538,5,10
300539,9,8
300540,2,7
300541,6,9
300542,7,7
300543,10,12
300545,6,7
300546,9,3
300547,6,6
300548,6,9
300549,9,6
300550,9,7
300551,4,6
300552,3,10
300553,7,7
300554,9,10
300555,5,6
300556,3,12
300557,12,7
300558,2,7
300559,4,8
300560,12,11
300561,8,8
300562,9,9
300563,7,11
300564,7,14
300565,7,8
300566,9,12
300567,8,10
300568,8,4
300569,8,6
300570,6,11
300571,10,7
300572,6,7
300573,5,4
300575,5,5
300576,5,9
300577,7,8
300578,10,12
300579,10,7
300580,6,10
300581,8,8
300582,5,7
300583,6,9
300584,2,8
300585,9,8
300586,2,7
300587,2,3
300588,5,14
300589,9,9
300590,9,13
300591,6,9
300592,11,6
300593,6,4
300594,8,8
300595,6,3
300596,11,3
300597,12,17
300598,10,11
300599,7,6
300600,3,8
300601,2,5
300602,9,11
300603,6,10
300604,0,9
300605,14,10
300606,6,7
300607,6,10
300608,9,8
300609,7,9
300610,11,7
300611,10,9
300612,9,8
300613,4,7
300614,4,5
300615,8,6
300616,5,4
300617,2,8
300618,2,5
300619,5,9
300620,7,9
300621,7,9
300622,4,5
300623,11,9
300624,4,7
300625,7,9
300626,7,11
300627,6,11
300628,3,7
300629,3,7
300630,0,7
300631,6,9
300632,10,11
300633,4,8
300634,7,11
300635,11,7
300636,1,5
300637,4,10
300638,8,11
300639,6,3
300640,6,9
300641,7,10
300642,10,7
300643,6,8
300644,2,8
300645,11,6
300647,7,10
300648,6,4
300649,4,4
300650,9,10
300651,6,3
300652,4,8
300653,5,4
300654,4,7
300655,7,7
300656,7,8
300657,3,8
300658,9,5
300659,10,8
300660,11,9
300661,6,7
300662,5,6
300663,16,5
300664,12,6
300665,12,7
300666,10,10
300667,3,13
300668,4,5
300669,6,6
300670,5,8
300671,5,5
300672,13,8
300673,6,6
300674,5,10
300675,23,12
300676,8,8
300677,5,7
300678,2,6
300679,9,9
300680,6,7
300681,3,5
300682,3,2
300683,1,9
300684,4,13
300685,7,8
300686,13,9
300687,9,6
300688,12,10
300689,10,10
300690,5,10
300691,11,10
300692,10,4
300693,3,7
300694,8,6
300695,7,13
300696,5,7
300697,10,6
300698,5,7
300699,1,6
300700,5,3
300701,9,10
300702,4,7
300703,9,6
300705,6,6
300706,8,9
300707,6,7
300708,10,12
300709,3,9
300710,9,8
300711,12,12
300712,3,3
300713,9,9
300715,8,5
300716,7,8
300717,5,9
300718,10,10
300719,6,6
300720,4,12
300721,5,5
300722,9,7
300723,3,7
300724,9,5
300725,4,7
300726,6,7
300727,3,11
300729,2,8
300730,7,10
300731,4,10
300732,12,8
300733,8,9
300735,7,6
300736,6,6
300737,3,3
300738,8,9
300739,5,12
300740,4,9
300741,6,7
300742,3,4
300743,4,8
300745,6,5
300746,12,11
300747,6,7
300748,1,3
300749,11,9
300750,1,5
300751,1,5
300752,12,10
300753,8,7
300755,2,4
300756,7,7
300757,3,8
300758,6,8
300759,4,5
300760,8,6
300761,6,7
300762,5,8
300763,7,6
300765,3,4
300766,6,9
300767,3,3
300768,8,8
300769,2,1
300770,2,7
300771,8,8
300772,9,6
300773,11,6
300774,4,6
300775,9,6
300776,3,4
300777,8,3
300778,9,5
300779,4,11
300780,7,8
300781,8,6
300782,3,6
300783,1,8
300785,5,7
300786,10,8
300787,9,6
300788,9,6
300789,8,9
300790,12,10
300791,1,5
300792,8,5
300793,5,12
300795,5,4
300796,7,6
300797,5,9
300798,3,6
300799,2,2
300800,7,8
300801,6,7
300802,10,8
300803,5,7
300804,6,2
300805,7,8
300806,4,10
300807,5,12
300808,11,9
300809,10,7
300810,10,10
300811,9,9
300812,5,5
300813,2,6
300814,8,8
300815,10,7
300816,8,4
300817,12,12
300818,4,4
300819,5,8
300820,11,8
300821,6,6
300822,5,8
300823,6,10
300824,13,10
300825,10,9
300826,9,11
300827,4,6
300828,7,10
300829,8,8
300830,7,12
300831,12,6
300832,5,9
300833,4,8
300834,6,8
300835,6,7
300836,7,11
300837,5,5
300838,10,7
300839,9,4
300840,1,8
300841,3,7
300842,2,6
300843,4,11
300844,8,9
300845,4,7
300846,7,6
300847,9,9
300848,2,4
300849,1,8
300850,4,3
300851,6,12
300852,7,12
300853,1,7
300854,3,9
300855,4,9
300856,8,4
300857,5,8
300858,2,6
300859,5,9
300860,3,8
300861,6,5
300862,3,10
300863,4,7
300864,8,12
300865,7,12
300866,5,8
300867,8,6
300868,5,11
300869,7,4
300870,6,7
300871,6,3
300872,4,11
300873,6,4
300875,4,6
300876,4,5
300877,10,10
300878,6,7
300879,6,11
300880,13,9
300881,3,6
300882,2,8
300883,10,8
300884,5,12
300885,4,13
300886,9,7
300887,2,7
300888,5,4
300889,9,11
300890,7,9
300891,6,9
300892,13,10
300893,9,8
300894,3,3
300895,13,12
300896,2,4
300897,3,15
300898,6,8
300899,6,10
300900,1,6
300901,7,7
300902,4,9
300903,11,4
300904,1,4
300905,2,8
300906,13,12
300907,10,11
300908,3,4
300909,3,11
300910,0,4
300911,9,7
300912,3,7
300913,4,6
300915,4,5
300916,4,8
300917,8,7
300918,5,8
300919,2,6
300920,9,5
300921,8,12
300922,4,7
300923,7,10
300925,8,10
300926,8,9
300927,6,10
300928,8,8
300929,8,6
300930,5,9
300931,7,10
300932,10,7
300933,10,7
300935,12,8
300936,7,14
300937,9,10
300938,7,7
300939,7,14
300940,9,8
300941,7,10
300942,11,8
300943,6,11
300945,6,9
300946,8,9
300947,3,11
300948,8,11
300949,7,8
300950,7,6
300951,4,7
300952,2,7
300953,3,3
300955,8,5
300956,9,6
300957,3,5
300958,5,5
300959,18,12
300960,5,7
300961,8,10
300962,6,6
300963,8,7
300964,8,11
300965,5,6
300966,9,7
300967,11,8
300968,7,12
300969,6,9
300970,5,4
300971,11,13
300972,3,3
300973,3,4
300975,2,9
300976,8,11
300977,14,8
300978,12,8
300979,3,5
300980,6,7
300981,6,10
300982,2,9
300983,7,10
300984,11,8
300985,4,10
300986,3,2
300987,1,7
300988,7,13
300989,8,9
300990,7,7
300991,4,12
300992,8,12
300993,3,6
300994,4,5
300995,8,8
300996,7,7
300997,5,6
300998,0,7
300999,6,5
301000,4,9
301001,9,9
301002,7,9
301003,9,9
301004,3,6
301005,4,9
301006,9,4
301007,4,12
301008,4,10
301009,12,4
301010,10,6
301011,9,9
301012,4,7
301013,15,9
301015,2,10
301016,11,9
301017,7,10
301018,6,9
301019,8,6
301020,6,11
301021,13,9
301022,11,10
301023,10,10
301024,18,9
301025,1,5
301026,12,10
301027,7,9
301028,7,10
301029,7,2
301030,3,6
301031,6,5
301032,8,11
301033,7,8
301035,1,4
301036,8,11
301037,11,6
301038,11,7
301039,2,7
301040,10,7
301041,3,11
301042,7,9
301043,10,9
301045,7,14
301046,7,7
301047,7,7
301048,11,5
301049,12,5
301050,9,5
301051,1,6
301052,4,4
301053,6,11
301055,15,11
301056,5,5
301057,16,7
301058,9,2
301059,10,4
301060,3,7
301061,5,5
301062,4,9
301063,5,6
301065,4,6
301066,7,8
301067,6,9
301068,2,8
301069,3,6
301070,10,11
301071,1,3
301072,4,8
301073,2,5
301075,7,6
301076,2,4
301077,10,6
301078,10,2
301079,9,13
301080,3,6
301081,8,7
301082,6,14
301083,10,11
301085,8,12
301086,7,9
301087,4,6
301088,4,7
301089,6,6
301090,9,4
301091,7,7
301092,2,5
301093,0,8
301095,0,4
301096,4,8
301097,7,7
301098,11,7
301099,5,9
301100,7,7
301101,2,4
301102,7,3
301103,4,4
301105,5,10
301106,10,6
301107,8,12
301108,3,7
301109,5,7
301110,7,9
301111,8,7
301112,15,10
301113,11,11
301115,7,4
301116,3,10
301117,5,4
301118,4,9
301119,9,9
301120,5,8
301121,7,9
301122,3,6
301123,6,12
301125,7,6
301126,8,7
301127,7,5
301128,6,9
301129,8,4
301130,6,8
301131,7,10
301132,7,11
301133,7,8
301135,10,12
301136,5,8
301137,11,11
301138,5,9
301139,6,8
301141,4,3
301148,4,7
301149,7,10
301150,8,5
301151,14,9
301152,10,12
301153,0,4
301155,5,6
301156,10,10
301157,4,8
301158,4,10
301159,8,8
301160,8,10
301161,10,7
301162,1,6
301163,10,6
301165,7,8
301166,5,6
301167,9,11
301168,4,6
301169,12,9
301170,8,5
301171,4,5
301172,10,2
301175,8,8
301176,4,7
301177,6,2
301178,12,9
301179,1,7
301180,10,11
301181,11,8
301182,10,10
301183,5,8
301185,4,5
301186,5,10
301187,7,9
301188,3,7
301189,15,6
301190,4,8
301191,4,10
301192,4,7
301193,2,7
301195,6,5
301196,14,10
301197,10,7
301198,13,5
301199,8,13
301200,13,7
301201,9,5
301202,1,6
301203,1,4
301205,4,5
301206,5,6
301207,4,6
301208,17,7
301209,13,10
301210,2,6
301211,8,7
301212,10,5
301213,5,12
301215,8,10
301216,3,4
301217,6,7
301218,8,5
301219,3,5
301220,6,7
301221,3,10
301222,8,11
301223,10,7
301225,6,6
301226,7,10
301227,7,4
301228,6,9
301229,5,9
301230,9,4
301231,7,8
301232,2,4
301233,4,14
301234,7,8
301235,9,6
301236,7,5
301237,8,11
301238,3,5
301239,2,4
301246,3,2
301248,5,11
301251,6,6
301252,4,5
301255,6,6
301256,11,7
301257,5,4
301258,3,10
301259,1,5
301260,7,7
301261,4,8
301262,3,3
301263,10,5
301265,11,4
301266,8,4
301267,2,3
301268,2,6
301269,7,9
301270,2,8
301272,1,2
301273,7,6
301276,9,8
301277,6,9
301278,4,4
301279,7,9
301280,5,9
301281,9,3
301282,8,10
301283,1,5
301285,7,11
301286,7,8
301287,5,2
301288,6,4
301289,12,9
301290,7,6
301291,3,7
301292,1,4
301293,2,5
301295,3,3
301296,9,5
301297,4,11
301298,5,10
301299,7,8
301300,9,9
301301,5,11
301302,9,2
301303,6,5
301305,4,7
301306,8,10
301307,7,7
301308,11,7
301309,8,14
301310,8,2
301311,4,7
301312,1,5
301313,11,9
301314,7,3
301315,3,3
301316,4,6
301317,8,5
301318,3,5
301319,9,11
301320,12,3
301321,2,7
301322,2,2
301323,4,5
301325,4,5
301326,12,14
301327,3,5
301328,5,8
301329,5,8
301330,7,8
301331,11,9
301332,4,5
301333,5,6
301335,5,4
301336,9,6
301337,7,4
301338,7,11
301339,12,9
301345,8,5
301348,5,5
301349,2,6
301353,9,5
301355,9,1
301356,9,4
301357,3,6
301358,2,5
301359,6,11
301360,4,6
301361,8,5
301362,2,3
301363,7,10
301365,9,5
301366,4,9
301367,3,6
301368,3,12
301369,5,9
301370,3,4
301371,3,3
301372,1,2
301373,4,9
301376,4,8
301377,14,8
301378,4,3
301379,5,9
301380,16,8
301381,2,5
301382,7,7
301383,9,4
301386,5,6
301387,8,6
301388,7,8
301389,8,11
301390,10,7
301391,1,5
301393,1,5
301395,1,2
301396,2,8
301397,2,6
301398,6,6
301399,1,5
301408,3,7
301413,3,3
301418,4,3
301419,12,7
301421,3,3
301428,7,8
301429,2,4
301439,6,6
301446,3,8
301448,6,5
301456,9,2
301459,1,3
301468,5,3
301469,8,1
301486,8,5
301487,4,1
301488,5,9
301489,2,6
301498,0,6
301499,3,6
301500,2,3
301502,2,4
301503,1,9
301505,2,3
301507,3,5
301508,2,3
301509,2,3
301510,0,4
301511,4,4
301512,6,7
301515,3,3
301516,2,5
301517,6,7
301518,3,2
301519,2,5
301520,4,2
301525,1,3
301526,0,1
301528,0,3
301529,8,6
301533,6,4
301536,1,2
301538,1,2
301539,2,1
301548,4,3
301550,2,3
301555,2,3
301558,5,1
301559,3,3
301566,4,3
301567,5,3
301568,0,4
301577,1,3
301578,1,4
301587,0,1
301588,0,1
301589,2,1
301591,1,2
430017,5,5
430047,2,7
430090,4,5
430139,10,6
430198,3,5
430300,6,5
430418,8,11
430425,2,4
430476,6,4
430478,8,5
430489,11,7
430510,4,6
430556,4,6
430564,7,5
430685,8,6
430718,2,9
600000,3,6
600004,5,7
600006,10,7
600007,5,8
600008,4,11
600009,8,4
600010,4,4
600011,6,7
600012,5,6
600015,7,9
600016,12,7
600017,3,8
600018,6,8
600019,6,10
600020,4,10
600021,3,9
600022,3,10
600023,2,6
600025,5,5
600026,2,9
600027,4,7
600028,3,9
600029,13,9
600030,1,8
600031,6,7
600032,4,4
600033,9,13
600035,8,11
600036,6,8
600037,4,5
600038,14,5
600039,2,6
600048,7,5
600050,3,7
600051,7,7
600052,7,9
600053,8,7
600054,9,7
600055,11,4
600056,11,7
600057,5,6
600058,7,10
600059,4,6
600060,4,5
600061,11,9
600062,2,7
600063,4,6
600064,7,7
600066,5,7
600067,12,4
600070,4,4
600071,10,7
600072,5,8
600073,8,7
600075,6,8
600076,8,5
600077,0,0
600078,9,5
600079,7,12
600080,10,8
600081,10,5
600082,3,6
600083,4,7
600084,13,7
600085,8,6
600088,5,6
600089,5,6
600094,6,5
600095,12,4
600096,5,7
600097,2,8
600098,4,9
600099,7,8
600100,4,7
600101,3,7
600103,6,6
600104,1,8
600105,6,8
600106,8,8
600107,5,8
600108,9,5
600109,10,7
600110,6,4
600111,3,4
600112,2,3
600113,5,11
600114,5,9
600115,6,5
600116,11,7
600117,6,8
600118,7,8
600119,8,10
600120,7,8
600121,7,9
600122,0,0
600123,4,4
600125,12,6
600126,2,7
600127,3,7
600128,6,9
600129,3,6
600130,8,10
600131,8,11
600132,4,5
600133,6,7
600135,5,5
600136,3,7
600137,8,8
600138,4,7
600139,0,0
600141,4,5
600143,8,5
600148,5,8
600149,3,7
600150,2,6
600151,7,3
600152,7,6
600153,5,9
600155,7,4
600156,4,6
600157,11,8
600158,5,6
600159,7,7
600160,6,6
600161,2,7
600162,3,7
600163,2,5
600165,3,5
600166,12,7
600167,11,6
600168,4,6
600169,16,12
600170,9,10
600171,6,6
600172,5,5
600173,7,8
600176,4,6
600177,1,5
600178,6,5
600179,5,5
600180,6,8
600182,8,6
600183,5,7
600184,13,8
600185,6,2
600186,1,4
600187,5,5
600188,6,11
600189,6,6
600190,4,3
600191,7,9
600192,7,14
600193,12,9
600195,4,5
600196,7,9
600197,1,4
600198,9,7
600199,3,5
600200,4,10
600201,2,7
600202,7,6
600203,6,9
600206,5,7
600207,4,8
600208,5,6
600210,4,6
600211,5,11
600212,12,7
600213,12,4
600215,10,6
600216,6,5
600217,16,7
600218,4,6
600219,4,6
600220,4,2
600221,7,5
600222,7,10
600223,9,7
600225,0,3
600226,5,6
600227,11,7
600228,5,9
600229,1,6
600230,9,3
600231,5,5
600232,3,9
600233,2,4
600234,4,6
600235,2,6
600236,5,6
600237,5,12
600238,11,4
600239,4,6
600241,0,9
600242,0,0
600243,4,12
600246,6,7
600248,6,6
600249,8,7
600250,7,10
600251,3,7
600252,7,8
600255,7,9
600256,8,7
600257,1,5
600258,10,7
600259,10,6
600260,0,0
600261,2,9
600262,4,5
600265,5,6
600266,8,8
600267,6,6
600268,8,9
600269,3,11
600271,5,7
600272,5,7
600273,6,6
600276,3,10
600277,1,2
600278,7,8
600279,7,10
600280,4,7
600281,2,6
600282,7,8
600283,6,6
600284,6,4
600285,12,10
600287,15,6
600288,3,5
600289,14,7
600290,3,3
600292,5,12
600293,1,5
600295,4,6
600297,7,4
600298,7,4
600299,8,8
600300,9,6
600301,5,8
600302,13,7
600303,4,9
600305,1,4
600306,0,7
600307,8,4
600308,5,4
600309,2,4
600310,6,8
600311,0,0
600312,6,6
600313,4,3
600315,5,3
600316,5,7
600318,7,7
600319,1,7
600320,5,8
600321,8,4
600322,6,4
600323,6,5
600325,6,6
600326,4,11
600327,5,6
600328,5,6
600329,3,5
600330,4,7
600331,3,10
600332,6,8
600333,1,8
600335,3,5
600336,5,10
600337,4,7
600338,12,3
600339,4,7
600340,5,3
600343,8,9
600345,5,8
600346,5,4
600348,3,6
600350,7,7
600351,13,7
600352,5,5
600353,10,5
600354,7,8
600355,10,10
600356,7,9
600358,2,4
600359,9,6
600360,7,8
600361,6,6
600362,0,8
600363,4,9
600365,2,3
600366,8,6
600367,5,6
600368,4,9
600369,11,9
600370,5,3
600371,5,5
600372,6,9
600373,6,12
600375,16,5
600376,3,4
600377,8,10
600378,7,4
600379,13,7
600380,5,9
600381,7,3
600382,10,11
600383,5,4
600386,10,11
600387,10,10
600388,3,4
600389,2,3
600390,7,6
600391,3,10
600392,3,2
600393,0,0
600395,5,10
600396,5,11
600397,7,8
600398,8,11
600399,7,7
600400,8,4
600403,6,4
600405,6,5
600406,3,7
600408,2,7
600409,3,5
600410,4,7
600415,7,7
600416,7,8
600418,4,9
600419,3,2
600420,7,5
600421,6,8
600422,7,6
600423,0,8
600425,9,9
600426,6,5
600428,6,7
600429,3,5
600433,8,6
600435,7,6
600436,5,7
600438,6,6
600439,7,10
600444,9,9
600446,5,5
600448,5,6
600449,2,7
600452,2,9
600455,9,7
600456,5,9
600458,2,5
600459,4,7
600460,4,6
600461,13,8
600462,4,6
600463,6,8
600466,0,0
600467,9,4
600468,6,8
600469,8,9
600470,5,6
600475,7,9
600476,7,8
600477,2,2
600478,1,5
600479,1,6
600480,6,8
600481,2,4
600482,7,8
600483,7,8
600486,2,3
600487,4,6
600488,1,6
600489,12,6
600490,2,7
600491,12,7
600493,3,7
600495,11,6
600496,11,3
600497,9,6
600498,3,7
600499,2,4
600500,6,6
600501,4,12
600502,3,7
600503,7,7
600505,2,6
600506,5,6
600507,5,6
600508,6,12
600509,3,11
600510,4,6
600511,5,7
600512,11,7
600513,2,10
600515,6,8
600516,11,5
600517,5,7
600518,13,9
600519,6,8
600520,5,6
600521,1,8
600522,6,12
600523,8,6
600525,12,9
600526,4,8
600527,7,8
600528,5,6
600529,2,9
600530,3,7
600531,3,7
600532,0,0
600533,5,6
600535,5,9
600536,7,8
600537,4,5
600538,4,6
600539,7,6
600540,7,7
600543,6,8
600545,9,6
600546,3,8
600547,10,9
600548,11,7
600549,8,5
600550,8,9
600551,8,9
600552,5,8
600556,5,6
600557,5,6
600558,5,7
600559,4,4
600560,9,6
600561,4,7
600562,5,5
600563,6,7
600565,2,4
600566,6,6
600567,6,6
600568,5,6
600569,2,6
600570,3,3
600571,5,6
600572,4,11
600573,8,9
600575,6,8
600576,2,8
600577,3,8
600578,8,10
600579,5,6
600580,3,5
600581,3,7
600582,4,4
600583,11,9
600584,8,10
600585,4,6
600586,12,5
600587,1,10
600588,3,5
600589,1,6
600590,5,9
600592,8,4
600593,6,7
600594,8,6
600595,6,10
600596,4,5
600597,5,6
600598,6,7
600599,6,5
600600,3,4
600601,9,5
600602,2,6
600603,4,7
600604,6,9
600605,6,11
600606,2,4
600608,1,4
600609,2,7
600610,0,5
600611,18,6
600612,8,6
600613,6,6
600615,5,8
600616,4,9
600617,3,5
600618,2,7
600619,8,12
600620,6,3
600621,6,10
600622,3,6
600623,6,7
600624,8,9
600626,4,6
600628,6,11
600629,5,8
600630,7,5
600633,4,8
600635,6,9
600636,7,6
600637,4,7
600638,8,5
600639,5,9
600640,1,8
600641,3,7
600642,5,6
600643,11,9
600644,4,7
600645,3,7
600647,1,4
600648,5,7
600649,6,5
600650,6,8
600651,6,8
600653,15,6
600654,5,7
600655,2,6
600657,7,6
600658,10,8
600660,7,7
600661,3,10
600662,9,7
600663,5,8
600664,5,8
600665,0,8
600666,4,4
600667,5,5
600668,5,7
600671,1,3
600673,2,6
600674,6,9
600675,4,4
600676,5,8
600678,2,7
600679,3,8
600681,4,7
600682,7,4
600683,1,6
600684,9,7
600685,6,10
600686,2,5
600688,7,5
600689,9,11
600690,3,6
600691,4,7
600692,7,10
600693,12,6
600694,2,5
600696,7,6
600697,7,10
600698,3,7
600699,11,8
600702,6,5
600703,5,7
600704,5,6
600705,2,7
600706,5,12
600707,5,9
600708,6,7
600710,9,7
600711,3,5
600712,9,7
600713,6,7
600714,3,7
600715,5,7
600716,8,6
600717,5,7
600718,8,11
600719,4,8
600720,11,7
600721,7,11
600722,5,6
600724,4,7
600725,7,12
600726,12,5
600727,4,8
600728,9,7
600729,1,7
600730,6,7
600731,4,7
600732,3,3
600733,5,7
600734,4,14
600735,10,6
600736,8,6
600737,9,6
600738,7,7
600739,8,7
600740,7,8
600741,11,6
600742,2,5
600743,5,4
600744,10,6
600745,2,5
600746,6,8
600748,5,8
600749,9,12
600750,4,6
600751,4,5
600753,1,8
600754,2,7
600755,2,10
600756,14,9
600757,6,8
600758,2,6
600759,8,8
600760,7,8
600761,5,5
600763,6,3
600764,9,13
600765,5,7
600766,4,2
600767,0,2
600768,6,8
600769,3,5
600770,6,4
600771,7,8
600773,6,4
600774,7,10
600775,11,6
600776,5,11
600777,12,11
600778,4,8
600779,4,2
600780,3,9
600781,0,0
600782,4,6
600783,7,7
600784,7,8
600785,6,5
600787,12,7
600789,5,9
600790,14,6
600791,6,7
600792,3,5
600793,7,8
600794,1,5
600795,5,5
600796,7,5
600797,5,7
600798,8,7
600800,2,6
600801,2,6
600802,5,7
600803,4,5
600804,2,6
600805,4,6
600807,4,6
600808,2,9
600809,2,4
600810,1,6
600811,4,4
600812,3,9
600814,6,8
600815,9,9
600816,9,8
600817,3,8
600818,5,4
600819,6,11
600820,5,9
600821,4,12
600822,4,7
600823,3,2
600824,5,8
600825,7,8
600826,7,6
600827,7,6
600828,3,8
600829,8,11
600830,8,6
600831,5,5
600833,5,7
600834,5,10
600835,4,4
600836,4,4
600837,9,10
600838,2,12
600839,6,5
600841,6,8
600843,9,10
600844,8,8
600845,7,5
600846,10,6
600847,7,6
600848,2,8
600850,7,8
600851,11,10
600853,10,8
600854,3,7
600855,5,10
600857,9,6
600858,6,7
600859,3,6
600860,5,7
600861,6,6
600862,10,14
600863,5,8
600864,6,11
600865,7,7
600866,4,5
600867,4,9
600868,9,6
600869,4,7
600871,4,10
600872,8,6
600873,3,9
600874,10,6
600875,5,5
600876,4,7
600877,5,10
600879,9,14
600880,2,8
600881,8,4
600882,4,3
600883,8,7
600884,8,7
600885,4,6
600886,3,5
600887,7,8
600888,5,6
600889,4,6
600892,2,8
600893,4,8
600894,10,8
600895,5,7
600897,6,6
600898,3,4
600900,5,7
600901,5,7
600903,6,6
600905,3,5
600906,1,4
600908,5,9
600909,9,11
600916,2,5
600917,11,9
600918,14,6
600919,2,7
600925,8,4
600926,3,8
600927,5,6
600928,8,9
600929,7,4
600933,14,3
600935,7,4
600936,5,5
600938,5,11
600939,7,7
600941,4,12
600955,4,5
600956,6,5
600958,5,5
600959,8,8
600960,2,5
600961,7,6
600962,3,6
600963,5,6
600965,2,6
600966,2,7
600967,6,9
600968,5,8
600969,4,8
600970,4,5
600971,1,5
600973,6,8
600975,7,7
600976,11,10
600977,13,7
600979,5,9
600980,8,11
600981,4,6
600982,10,7
600983,5,9
600984,2,6
600985,5,6
600986,2,8
600987,2,5
600988,5,7
600989,8,7
600990,7,6
600992,3,12
600993,11,7
600995,3,6
600996,13,8
600997,4,9
600998,1,6
600999,6,7
601000,7,10
601001,1,4
601002,12,10
601003,7,7
601005,2,3
601006,7,12
601007,6,9
601008,6,5
601009,6,6
601010,8,8
601011,8,7
601012,3,4
601015,11,8
601016,3,5
601018,7,9
601019,3,13
601020,9,7
601021,7,9
601022,3,7
601028,2,6
601033,0,4
601038,7,10
601058,5,5
601059,4,6
601061,6,7
601065,4,7
601066,8,7
601068,8,8
601069,4,8
601077,6,10
601083,1,5
601086,5,10
601088,4,6
601089,6,5
601096,2,1
601098,12,8
601099,7,6
601100,8,6
601101,5,7
601106,11,8
601107,3,9
601108,4,10
601111,6,10
601113,4,9
601116,9,7
601117,3,6
601118,3,11
601121,5,4
601126,6,9
601127,2,6
601128,3,6
601133,12,4
601136,10,8
601137,7,7
601138,1,5
601139,2,6
601155,9,4
601156,3,6
601158,8,13
601162,6,7
601163,3,6
601166,6,9
601168,7,6
601169,9,6
601177,11,8
601179,2,6
601186,7,6
601187,2,8
601188,5,10
601198,10,8
601199,3,6
601200,3,12
601208,7,5
601211,11,10
601212,6,8
601216,6,6
601218,3,7
601222,4,6
601225,2,9
601226,2,6
601228,12,9
601229,8,10
601231,14,13
601233,3,7
601236,8,11
601238,7,4
601258,0,0
601279,5,8
601288,5,9
601298,2,4
601311,13,10
601318,14,9
601319,7,5
601326,5,7
601328,7,11
601330,4,9
601333,2,7
601336,4,7
601339,7,5
601360,3,6
601366,6,9
601368,6,10
601369,3,6
601375,9,7
601377,8,6
601388,8,3
601390,7,6
601398,2,7
601399,4,6
601456,4,7
601500,7,8
601512,4,7
601515,11,8
601518,6,8
601519,10,8
601528,8,10
601555,8,8
601566,6,9
601567,1,6
601568,6,5
601577,5,7
601579,6,7
601588,8,7
601595,4,7
601598,3,7
601599,8,6
601600,7,8
601601,5,12
601606,10,14
601607,6,8
601608,3,10
601609,5,7
601611,2,7
601615,1,3
601616,5,7
601618,5,7
601619,1,4
601628,9,8
601633,11,8
601636,3,5
601658,3,11
601665,7,7
601666,3,6
601668,3,7
601669,0,9
601677,3,6
601678,8,6
601686,6,8
601688,10,6
601689,6,9
601696,12,4
601698,4,8
601699,7,4
601700,5,8
601702,4,6
601717,3,8
601718,11,8
601727,6,9
601728,11,10
601766,4,9
601777,9,7
601778,5,6
601788,3,12
601789,3,6
601798,7,6
601799,7,6
601800,4,7
601801,6,6
601808,7,7
601811,5,10
601816,5,6
601818,5,9
601825,2,6
601827,7,9
601828,2,3
601838,9,5
601857,5,7
601858,3,8
601860,13,9
601865,4,8
601866,5,8
601868,0,7
601869,11,9
601872,6,7
601877,6,6
601878,12,11
601880,6,8
601881,3,8
601882,8,8
601886,8,5
601888,4,5
601890,11,5
601898,2,10
601899,4,7
601900,3,6
601901,4,9
601908,5,2
601916,2,4
601918,5,6
601919,8,9
601921,3,9
601928,8,8
601929,7,8
601933,7,7
601939,0,7
601949,6,5
601952,9,8
601956,8,9
601958,7,8
601963,5,9
601965,7,8
601966,2,6
601968,4,7
601969,11,5
601975,2,6
601985,2,9
601988,9,6
601989,2,8
601990,12,8
601991,3,7
601992,5,8
601995,7,7
601996,3,8
601997,4,7
601998,2,6
601999,6,7
603000,2,4
603001,9,6
603002,10,8
603003,2,6
603004,3,3
603005,4,10
603006,2,6
603007,9,12
603008,3,4
603009,2,8
603010,6,6
603011,0,7
603012,7,11
603013,8,11
603015,2,8
603016,1,6
603017,5,8
603018,7,6
603019,4,9
603020,2,5
603021,1,5
603022,10,8
603023,4,9
603025,4,6
603026,3,3
603027,4,7
603028,5,8
603029,8,5
603030,3,4
603031,4,6
603032,2,5
603033,2,7
603035,12,11
603036,6,8
603037,4,5
603038,6,8
603039,6,6
603040,4,8
603041,5,8
603042,9,11
603043,3,7
603045,5,9
603048,7,12
603050,11,8
603051,3,8
603052,0,10
603053,8,8
603055,5,9
603056,3,8
603057,4,6
603058,2,5
603059,7,12
603060,4,6
603061,6,7
603062,0,2
603063,10,8
603065,6,7
603066,5,10
603067,5,9
603068,9,9
603069,8,5
603070,5,6
603071,4,7
603073,5,10
603075,2,3
603076,3,6
603077,10,7
603078,5,10
603079,3,14
603080,6,9
603081,2,7
603082,2,2
603083,5,6
603085,4,7
603086,6,3
603087,1,7
603088,5,6
603089,3,8
603090,3,6
603093,3,5
603095,3,7
603096,5,7
603097,5,7
603098,4,5
603099,7,10
603100,4,5
