序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2693,002016,世荣兆业,7.08,1.58,0.11,76985.0,54565325.9,2.58,7.15,6.97,6.97,6.97,1.06,0.95,104.25,1.2,5728397075.0,5728397075.0,0.14,0.0,14.56,13.46
2694,003028,振邦智能,34.15,1.58,0.53,11991.0,40822680.0,2.29,34.39,33.62,33.74,33.62,1.33,2.22,21.11,2.33,3817258109.0,1846034734.0,0.21,0.29,1.19,-21.69
2695,605066,天正电气,5.8,1.58,0.09,58685.0,33840194.0,2.45,5.81,5.67,5.67,5.71,0.98,1.17,19.81,1.67,2942534300.0,2914112125.0,0.0,-0.17,23.4,-17.61
2696,601512,中新集团,7.75,1.57,0.12,49276.0,38258994.0,3.01,7.83,7.6,7.6,7.63,1.4,0.33,10.34,0.81,11616397500.0,11616397500.0,0.0,0.26,11.83,4.17
2697,002110,三钢闽光,3.23,1.57,0.05,194153.0,62378376.5,1.89,3.24,3.18,3.19,3.18,0.93,0.8,-16.9,0.39,7918591249.0,7845916213.0,0.0,0.31,13.73,-20.25
2698,688576,西山科技,69.17,1.57,1.07,3233.0,22253250.0,2.11,69.49,68.05,68.24,68.1,0.73,1.29,31.12,1.77,3666111403.0,1739280411.0,-0.01,-0.01,19.71,-27.29
2699,002008,大族激光,24.57,1.57,0.38,357606.0,874619246.06,2.48,24.78,24.18,24.35,24.19,0.84,3.65,13.6,1.63,25852382010.0,24061006946.0,0.04,0.2,12.5,19.74
2700,600408,安泰集团,1.94,1.57,0.03,246546.0,47627537.0,4.71,1.98,1.89,1.9,1.91,1.29,2.45,-4.87,1.26,1953192000.0,1953192000.0,0.0,-0.51,25.97,-20.16
2701,002625,光启技术,38.81,1.57,0.6,1571978.0,6194629273.3,10.78,41.88,37.76,38.8,38.21,1.04,8.85,115.7,9.7,83619554924.0,68973970684.0,0.0,-0.03,134.93,166.74
2702,300322,硕贝德,16.2,1.57,0.25,1108340.0,1746850363.06,9.15,16.54,15.08,15.95,15.95,1.21,24.9,1551.94,7.28,7545092117.0,7211414399.0,0.0,1.25,74.95,45.16
2703,001308,康冠科技,21.39,1.57,0.33,29896.0,63808255.16,2.52,21.58,21.05,21.12,21.06,0.95,3.89,17.96,2.1,14686777009.0,1643302728.0,0.0,0.05,4.85,-21.88
2704,000030,富奥股份,5.19,1.57,0.08,140812.0,72776603.95,2.54,5.21,5.08,5.09,5.11,0.83,0.83,14.27,1.19,9039127611.0,8782567103.0,-0.19,0.0,11.13,1.96
2705,301131,聚赛龙,35.06,1.56,0.54,14794.0,51921722.1,3.71,35.56,34.28,34.38,34.52,0.93,6.41,57.67,2.08,1675166800.0,808981732.0,0.0,-0.03,6.89,-30.06
2706,603995,甬金股份,19.49,1.56,0.3,29821.0,57829224.0,2.55,19.6,19.11,19.27,19.19,0.86,0.82,8.33,1.37,7125877747.0,7125877747.0,0.05,0.21,4.28,4.06
2707,603588,高能环境,5.2,1.56,0.08,596937.0,306581011.0,3.71,5.21,5.02,5.03,5.12,0.98,3.92,10.67,0.83,7982387176.0,7920819176.0,0.0,0.19,11.35,-14.89
2708,600243,青海华鼎,4.55,1.56,0.07,193110.0,87616836.0,3.35,4.59,4.44,4.48,4.48,0.53,4.4,-72.16,2.79,1996767500.0,1996767500.0,0.22,0.22,48.21,-4.61
2709,301108,洁雅股份,26.02,1.56,0.4,6852.0,17754993.34,1.99,26.08,25.57,25.74,25.62,1.15,1.94,39.74,1.14,2113079464.0,916901295.0,0.0,-0.04,11.63,-23.87
2710,603808,歌力思,7.16,1.56,0.11,26865.0,19160965.0,1.28,7.17,7.08,7.12,7.05,0.71,0.73,22.57,0.92,2642705006.0,2642705006.0,0.14,0.28,21.36,-19.82
2711,300217,东方电热,5.21,1.56,0.08,432358.0,225249228.47,2.53,5.27,5.14,5.19,5.13,0.48,3.52,18.1,1.93,7700259857.0,6392417378.0,-0.19,0.0,55.52,-1.88
2712,603050,科林电气,24.1,1.56,0.37,32790.0,78621711.0,4.0,24.5,23.55,23.73,23.73,0.85,1.2,23.14,4.03,6567562529.0,6567562529.0,0.0,0.08,11.83,64.73
2713,300837,浙矿股份,22.8,1.56,0.35,20940.0,47359341.4,3.25,22.97,22.24,22.97,22.45,1.17,2.97,14.02,1.68,2280027383.0,1609279883.0,0.26,0.53,18.32,-22.89
2714,000909,ST数源,4.56,1.56,0.07,82958.0,37256826.0,4.01,4.6,4.42,4.49,4.49,0.69,1.9,14.03,1.64,1995976957.0,1995960199.0,0.0,-0.22,31.79,-29.74
2715,871245,威博液压,15.0,1.56,0.23,30849.0,48095767.48,9.82,16.37,14.92,14.92,14.77,1.56,12.67,26.76,2.2,731250000.0,365325390.0,-0.07,-0.4,43.27,6.69
2716,832651,天罡股份,17.61,1.56,0.27,29959.0,54556709.36,7.79,18.86,17.51,17.54,17.34,1.31,19.61,23.9,2.4,1074210000.0,268990478.0,0.06,0.51,37.36,-10.56
2717,603577,汇金通,7.83,1.56,0.12,55349.0,43152783.0,2.2,7.86,7.69,7.7,7.71,1.04,1.63,24.17,1.44,2655459153.0,2655459153.0,0.13,0.0,20.83,-24.35
2718,600208,衢州发展,2.61,1.56,0.04,1223291.0,320435331.0,2.33,2.65,2.59,2.59,2.57,0.89,1.44,7.24,0.51,22208335488.0,22205277573.0,0.0,0.0,64.15,20.28
2719,002337,赛象科技,4.57,1.56,0.07,96133.0,43770005.3,2.44,4.58,4.47,4.47,4.5,0.91,1.63,42.28,2.14,2689973978.0,2687144151.0,0.22,0.22,20.26,-19.12
2720,688053,思科瑞,25.48,1.55,0.39,17006.0,42944206.0,3.15,25.66,24.87,25.0,25.09,0.6,3.93,-322.1,1.56,2548000000.0,1102616424.0,0.0,0.2,28.43,-48.66
2721,002364,中恒电气,7.19,1.55,0.11,123551.0,88473377.0,1.98,7.21,7.07,7.07,7.08,0.76,2.21,29.79,1.73,4052032062.0,4012770888.0,0.0,0.14,26.14,-6.01
2722,002292,奥飞娱乐,7.19,1.55,0.11,637357.0,458805297.52,3.53,7.3,7.05,7.06,7.08,0.48,6.26,96.65,3.14,10631850821.0,7318443914.0,-0.14,-0.14,32.66,-17.83
2723,300906,日月明,23.54,1.55,0.36,9341.0,21870361.92,2.03,23.55,23.08,23.17,23.18,0.72,1.3,32.81,2.2,1883200000.0,1687497880.0,0.09,0.0,17.52,-5.04
2724,002945,华林证券,12.44,1.55,0.19,183168.0,227317978.3,2.53,12.55,12.24,12.34,12.25,0.96,0.68,136.21,5.28,33588000000.0,33588000000.0,-0.08,0.08,26.68,-17.62
2725,002524,光正眼科,3.93,1.55,0.06,174045.0,67914177.32,3.88,3.95,3.8,3.85,3.87,1.16,3.42,-73.44,7.47,2037575601.0,1997616736.0,0.26,0.0,32.32,-39.07
2726,002598,山东章鼓,8.53,1.55,0.13,85755.0,73053751.0,3.21,8.61,8.34,8.39,8.4,0.79,3.04,20.7,2.2,2661376429.0,2405867964.0,0.0,0.12,17.17,-17.18
2727,002120,韵达股份,8.53,1.55,0.13,275251.0,235062046.12,2.74,8.63,8.4,8.4,8.4,0.95,0.98,11.88,1.27,24730130706.0,24013001553.0,0.0,0.12,24.34,17.01
2728,603075,热威股份,19.03,1.55,0.29,17507.0,33203219.0,1.71,19.06,18.74,18.83,18.74,1.26,4.38,27.25,3.92,7660555768.0,761390300.0,-0.05,-0.1,7.57,-19.94
2729,000554,泰山石油,5.91,1.55,0.09,233627.0,137178522.8,2.75,5.95,5.79,5.82,5.82,1.54,6.44,39.55,2.88,2841488509.0,2143280394.0,0.17,0.17,20.86,3.14
2730,600305,恒顺醋业,7.89,1.54,0.12,89476.0,70277294.0,1.8,7.9,7.76,7.76,7.77,0.84,0.81,46.7,2.65,8749565067.0,8702878359.0,0.13,0.0,14.02,-13.68
2731,600456,宝钛股份,32.88,1.54,0.5,59938.0,196923386.0,3.12,33.25,32.24,32.35,32.38,0.65,1.25,19.49,2.32,15709325482.0,15709325482.0,0.03,0.03,43.14,5.93
2732,603042,华脉科技,12.5,1.54,0.19,202674.0,252161542.0,6.17,12.86,12.1,12.32,12.31,1.7,12.62,-246.11,2.28,2007373000.0,2007373000.0,-0.24,-0.08,33.12,-16.78
2733,000968,蓝焰控股,6.58,1.54,0.1,79639.0,52073505.07,1.39,6.58,6.49,6.5,6.48,0.92,0.82,15.83,1.1,6366167503.0,6366167503.0,0.0,0.0,17.08,-5.19
2734,603520,司太立,9.22,1.54,0.14,75933.0,69350973.0,2.09,9.23,9.04,9.06,9.08,0.92,2.22,88.26,1.5,4042139103.0,3157983699.0,0.0,0.0,4.42,-34.28
2735,600969,郴电国际,6.59,1.54,0.1,90445.0,59396081.0,2.16,6.63,6.49,6.49,6.49,0.97,2.44,60.95,0.68,2438632690.0,2438632690.0,0.0,0.15,28.46,1.38
2736,300999,金龙鱼,33.61,1.54,0.51,116377.0,390080149.17,2.87,33.95,33.0,33.08,33.1,0.78,2.14,83.07,1.98,182219691525.0,18238368930.0,0.03,0.0,28.23,1.02
2737,000636,风华高科,16.48,1.54,0.25,224699.0,368515754.55,3.2,16.68,16.16,16.48,16.23,0.92,1.94,46.0,1.58,19067577717.0,19067577717.0,0.0,0.0,18.9,21.09
2738,301063,海锅股份,17.19,1.54,0.26,31793.0,54699221.74,3.13,17.39,16.86,16.86,16.93,0.81,3.73,58.43,1.17,1793960846.0,1465401139.0,-0.35,-0.46,5.01,-24.11
2739,002515,金字火腿,4.63,1.54,0.07,235612.0,107882387.2,3.95,4.69,4.51,4.57,4.56,1.36,2.09,91.57,2.16,5605143579.0,5225354541.0,0.0,0.22,24.8,-17.62
2740,000967,盈峰环境,4.64,1.53,0.07,103807.0,47782811.73,2.41,4.64,4.53,4.58,4.57,0.68,0.33,19.29,0.86,14694608736.0,14687613008.0,0.0,0.22,16.0,0.22
2741,000887,中鼎股份,13.92,1.53,0.21,214704.0,298513343.95,3.14,14.09,13.66,13.9,13.71,0.88,1.63,12.79,1.47,18325537278.0,18296038863.0,0.0,0.14,21.57,14.38
2742,603557,ST起步,1.99,1.53,0.03,52969.0,10400432.0,2.55,1.99,1.94,1.97,1.96,1.13,0.98,-17.35,-538.21,1072943645.0,1072943645.0,0.0,0.0,6.99,-9.55
2743,603041,美思德,10.64,1.53,0.16,19928.0,21076108.0,1.81,10.65,10.46,10.46,10.48,0.93,1.09,18.82,1.3,1948691443.0,1948691443.0,0.0,0.0,14.66,-19.76
2744,601518,吉林高速,2.66,1.53,0.04,187766.0,49692743.0,1.91,2.66,2.61,2.62,2.62,1.02,0.99,10.3,0.99,5028871430.0,5028871430.0,0.38,0.38,10.37,8.13
2745,600159,大龙地产,2.66,1.53,0.04,308551.0,82496766.0,2.29,2.7,2.64,2.64,2.62,1.1,3.72,-93.33,1.15,2207808597.0,2207808597.0,0.0,0.0,32.34,-31.79
2746,688586,江航装备,10.65,1.53,0.16,91891.0,97604377.0,2.67,10.73,10.45,10.49,10.49,0.61,1.16,40.46,3.4,8427762011.0,8427762011.0,-0.09,0.0,24.85,-2.83
2747,002385,大北农,4.66,1.53,0.07,821251.0,382432521.28,2.83,4.72,4.59,4.6,4.59,0.87,2.48,113.22,2.36,20148544007.0,15437088917.0,0.22,0.0,24.27,-21.81
2748,600703,三安光电,13.32,1.52,0.2,733092.0,975109982.0,2.82,13.49,13.12,13.12,13.12,0.73,1.47,180.29,1.81,66453729444.0,66453729444.0,-0.08,0.0,18.19,-3.62
2749,300960,通业科技,22.01,1.52,0.33,17607.0,38727881.0,2.58,22.3,21.74,21.74,21.68,0.62,1.89,79.48,3.89,2259643334.0,2046366434.0,0.05,0.14,-16.15,2.47
2750,301368,丰立智能,46.71,1.52,0.7,104527.0,485366722.19,4.09,47.28,45.4,46.5,46.01,0.64,16.3,271.46,5.78,5609871000.0,2995112462.0,-0.3,0.21,17.98,-0.74
2751,688577,浙海德曼,37.39,1.52,0.56,7635.0,28517012.0,3.53,37.8,36.5,36.83,36.83,0.66,1.01,135.62,2.98,2971963630.0,2837499506.0,-0.32,-0.48,25.34,-44.08
2752,603611,诺力股份,17.36,1.52,0.26,46155.0,79800596.0,2.4,17.44,17.03,17.06,17.1,1.01,1.79,9.3,1.63,4471949732.0,4471949732.0,-0.06,0.12,13.54,-5.19
2753,688113,联测科技,33.4,1.52,0.5,3227.0,10734336.0,2.4,33.59,32.8,32.9,32.9,0.63,0.5,22.98,2.38,2150878471.0,2150878471.0,0.12,0.33,31.91,-27.53
2754,603337,杰克股份,30.06,1.52,0.45,35107.0,104512127.0,3.88,30.3,29.15,29.45,29.61,0.51,0.74,17.43,3.35,14521763285.0,14219954873.0,0.1,0.07,6.26,42.46
2755,600728,佳都科技,4.68,1.52,0.07,320897.0,149560564.0,1.52,4.7,4.63,4.64,4.61,0.74,1.5,-26.12,1.34,10030317640.0,10028323586.0,0.0,0.0,30.0,-17.89
2756,600475,华光环能,9.36,1.52,0.14,58081.0,54182823.0,1.74,9.38,9.22,9.24,9.22,0.76,0.62,11.26,1.05,8947839223.0,8820924756.0,-0.11,0.0,9.86,-6.87
2757,001379,腾达科技,23.4,1.52,0.35,66792.0,155673310.98,2.99,23.45,22.76,22.76,23.05,0.56,13.36,60.96,3.22,4680000000.0,1170000000.0,0.04,0.09,39.2,38.87
2758,688208,道通科技,32.1,1.52,0.48,123141.0,394101476.0,2.66,32.4,31.56,32.2,31.62,0.77,2.73,20.1,4.63,14505284699.0,14505284699.0,-0.09,0.12,32.15,39.87
2759,603270,金帝股份,18.73,1.52,0.28,19303.0,36108205.0,1.95,18.85,18.49,18.51,18.45,0.95,3.52,35.9,1.92,4103867873.0,1025966973.0,0.11,-0.05,1.79,-38.49
2760,601139,深圳燃气,7.37,1.52,0.11,315670.0,233130523.0,2.75,7.5,7.3,7.31,7.26,1.46,1.1,15.06,1.4,21201566106.0,21201566106.0,-0.14,0.14,11.5,9.51
2761,000655,金岭矿业,6.03,1.52,0.09,68759.0,41293130.01,1.68,6.04,5.94,5.95,5.94,1.02,1.15,17.96,1.08,3589901587.0,3589901587.0,0.0,-0.17,17.09,-14.22
2762,002626,金达威,16.76,1.51,0.25,491432.0,840427904.37,7.33,17.88,16.67,17.88,16.51,5.47,8.06,39.29,2.58,10222506762.0,10220998362.0,-0.3,-0.18,23.05,3.91
2763,002300,太阳电缆,5.37,1.51,0.08,89836.0,48039236.46,1.89,5.38,5.28,5.28,5.29,0.9,1.24,30.93,1.97,3878931969.0,3878617067.0,0.19,0.19,14.99,-35.61
2764,002059,云南旅游,5.37,1.51,0.08,112175.0,59995115.62,2.08,5.4,5.29,5.3,5.29,0.6,1.19,-59.14,3.84,5436774946.0,5068533844.0,0.19,0.37,19.87,-3.94
2765,301185,鸥玛软件,18.8,1.51,0.28,58574.0,110008004.36,3.73,19.1,18.41,18.55,18.52,0.71,6.33,41.36,2.78,2884250880.0,1739314317.0,0.11,-0.05,41.57,-6.75
2766,002669,康达新材,9.4,1.51,0.14,81705.0,76584762.0,2.05,9.42,9.23,9.23,9.26,1.0,2.71,-25.23,0.98,2851960000.0,2835276880.0,0.11,0.21,23.36,-20.68
2767,301011,华立科技,20.82,1.51,0.31,40743.0,85148509.63,4.97,21.38,20.36,20.58,20.51,0.66,2.83,42.41,4.38,3054127440.0,2994091679.0,0.05,-0.19,50.87,-10.26
2768,001387,雪祺电气,14.79,1.51,0.22,43182.0,63496911.88,1.92,14.84,14.56,14.56,14.57,1.05,9.72,33.71,2.27,2629484520.0,657371130.0,0.0,0.14,8.67,27.94
2769,300864,南大环境,22.87,1.51,0.34,13118.0,29905884.36,2.31,23.02,22.5,22.6,22.53,0.88,0.84,19.12,2.89,3575382319.0,3575382319.0,-0.04,0.09,17.46,8.34
2770,300674,宇信科技,22.2,1.51,0.33,567790.0,1256625569.4,4.16,22.57,21.66,21.95,21.87,0.47,8.07,47.95,3.87,15630066732.0,15610550934.0,-0.05,0.14,118.93,38.06
2771,600126,杭钢股份,4.04,1.51,0.06,283723.0,114186145.0,2.26,4.06,3.97,3.98,3.98,0.88,0.84,-187.22,0.68,13643843895.0,13643843895.0,0.25,0.0,14.45,-23.48
2772,301315,威士顿,47.15,1.51,0.7,41631.0,197277623.82,3.98,48.48,46.63,48.11,46.45,0.83,11.25,99.49,4.15,4149200000.0,1744550000.0,0.11,0.17,52.94,-10.21
2773,002380,科远智慧,20.21,1.51,0.3,105350.0,211379127.12,4.42,20.48,19.6,19.95,19.91,0.87,7.41,22.94,2.27,4850231226.0,2873942638.0,0.0,-0.39,24.91,18.67
2774,002978,安宁股份,29.65,1.51,0.44,16288.0,47947234.0,3.05,29.77,28.88,29.3,29.21,0.79,0.54,13.06,1.89,11889650000.0,8865350000.0,0.03,0.1,20.77,-3.29
2775,002283,天润工业,4.72,1.51,0.07,122708.0,57627277.48,1.51,4.72,4.65,4.67,4.65,0.7,1.23,15.0,0.89,5378237880.0,4726926100.0,0.0,0.21,20.1,-16.01
2776,688117,圣诺生物,29.0,1.51,0.43,32191.0,93023573.0,3.26,29.33,28.4,28.55,28.57,0.77,2.87,74.54,3.68,3248000000.0,3248000000.0,0.03,0.14,39.16,3.57
2777,603132,金徽股份,12.15,1.5,0.18,34207.0,41356279.0,2.34,12.2,11.92,11.92,11.97,1.07,2.14,25.46,3.79,11882700000.0,1939140000.0,0.0,0.08,0.91,-8.44
2778,688062,迈威生物-U,24.32,1.5,0.36,56544.0,136374381.0,5.26,24.77,23.51,23.96,23.96,1.09,2.77,-10.92,4.48,9718272000.0,4965414400.0,-0.16,0.0,-2.99,-25.6
2779,000596,古井贡酒,193.21,1.5,2.86,26791.0,516786522.22,4.95,196.5,187.07,189.9,190.35,0.81,0.66,14.29,4.5,102130806000.0,78945606000.0,0.04,0.12,4.33,-15.37
2780,688197,首药控股-U,37.85,1.5,0.56,17804.0,67368594.0,5.44,38.7,36.67,37.98,37.29,1.05,3.19,-27.36,6.13,5629027133.0,2110752260.0,0.0,-0.21,7.25,-31.42
2781,605258,协和电子,29.07,1.5,0.43,26155.0,75754922.0,1.71,29.18,28.69,28.85,28.64,0.78,2.97,40.5,2.18,2558160000.0,2558160000.0,0.1,0.0,2.79,6.02
2782,603373,安邦护卫,29.75,1.5,0.44,20473.0,60563838.0,1.74,29.78,29.27,29.3,29.31,0.69,7.62,30.26,1.87,3198924740.0,799731200.0,0.0,0.24,17.78,-30.08
2783,600871,石化油服,2.03,1.5,0.03,637723.0,128766242.0,1.5,2.03,2.0,2.01,2.0,0.72,0.47,42.73,4.27,38528206427.0,27545838459.0,0.0,0.5,14.69,10.93
2784,002679,福建金森,8.12,1.5,0.12,47911.0,38853096.58,2.63,8.2,7.99,8.01,8.0,1.27,2.03,-25.41,2.67,1914338720.0,1914338720.0,0.0,0.0,22.11,-33.98
2785,000601,韶能股份,4.06,1.5,0.06,158344.0,63976053.35,1.5,4.07,4.01,4.01,4.0,1.26,1.47,13.17,0.99,4387039776.0,4384968478.0,0.25,0.25,9.43,-5.14
2786,301262,海看股份,27.08,1.5,0.4,39933.0,108018884.86,3.07,27.42,26.6,26.91,26.68,0.7,3.27,25.73,3.1,11292360000.0,3305801615.0,-0.07,0.0,35.47,-12.25
2787,688216,气派科技,23.06,1.5,0.34,32111.0,74160749.0,4.49,23.74,22.72,23.16,22.72,0.96,3.02,-30.42,3.48,2469922010.0,2450586200.0,0.09,0.04,35.57,-16.66
2788,300981,中红医疗,12.89,1.5,0.19,49181.0,63082748.57,2.83,12.96,12.6,12.74,12.7,0.85,1.38,77.27,0.9,5027200542.0,4607299447.0,0.08,0.16,46.31,-16.95
2789,002230,科大讯飞,45.48,1.5,0.67,410539.0,1866511888.57,1.43,45.81,45.17,45.45,44.81,0.59,1.88,-229.42,6.38,105137670734.0,99350418095.0,0.0,0.04,18.62,-1.73
2790,000733,振华科技,49.58,1.49,0.73,147132.0,733476509.11,2.56,50.5,49.25,49.5,48.85,0.58,2.66,31.97,1.9,27475720389.0,27456126373.0,0.12,0.18,26.71,-14.12
2791,600201,生物股份,6.8,1.49,0.1,235716.0,159521543.0,2.69,6.83,6.65,6.7,6.7,0.87,2.1,30.99,1.41,7618510737.0,7618510737.0,-0.15,-0.15,6.92,-36.39
2792,000705,浙江震元,8.16,1.49,0.12,159593.0,128850704.66,2.24,8.16,7.98,8.04,8.04,1.25,5.66,31.32,1.38,2726446014.0,2300840528.0,0.0,0.25,7.23,-24.65
2793,000997,新 大 陆,17.02,1.49,0.25,198358.0,335043625.74,2.44,17.1,16.69,16.81,16.77,0.56,1.93,16.09,2.51,17565711188.0,17468666790.0,-0.18,-0.18,41.01,-12.22
2794,000962,东方钽业,12.27,1.49,0.18,126035.0,153865851.38,2.48,12.38,12.08,12.1,12.09,0.92,2.54,27.63,2.46,6195960575.0,6081651242.0,0.0,0.16,31.51,-0.97
2795,000803,山高环能,4.09,1.49,0.06,162318.0,66368582.04,2.48,4.13,4.03,4.03,4.03,0.8,3.54,-27.52,1.4,1926342184.0,1876345668.0,0.0,0.0,31.09,-29.6
2796,300236,上海新阳,38.87,1.49,0.57,53918.0,208302871.26,2.85,39.1,38.01,38.63,38.3,0.52,1.94,103.4,3.19,12181135096.0,10822135530.0,0.0,0.18,24.62,10.99
2797,688028,沃尔德,19.1,1.49,0.28,22871.0,43542284.0,2.44,19.21,18.75,19.01,18.82,0.82,1.6,26.76,1.5,2903158515.0,2734980646.0,0.0,0.21,34.13,-22.17
2798,300897,山科智能,21.87,1.48,0.32,13904.0,30159378.68,1.62,21.87,21.52,21.57,21.55,0.81,2.21,25.63,2.2,2197642817.0,1376546570.0,0.09,0.14,35.25,-4.25
2799,600251,冠农股份,7.52,1.48,0.11,98854.0,73923629.0,2.02,7.53,7.38,7.4,7.41,0.92,1.27,9.66,1.59,5842991744.0,5842991744.0,0.0,0.0,9.78,-8.63
2800,000768,中航西飞,29.41,1.48,0.43,222432.0,648394115.06,2.07,29.45,28.85,28.99,28.98,0.59,0.8,62.25,4.1,81810975488.0,81425851538.0,0.0,0.07,16.66,32.06
2801,002597,金禾实业,23.95,1.48,0.35,73027.0,173863158.47,2.42,24.03,23.46,23.6,23.6,0.82,1.29,27.63,1.87,13650903118.0,13571956446.0,0.0,0.08,25.79,10.32
2802,603657,春光科技,12.32,1.48,0.18,28606.0,35099921.0,1.81,12.33,12.11,12.14,12.14,0.87,2.12,209.36,1.79,1681536164.0,1665541416.0,0.08,0.08,24.07,-22.95
2803,002412,汉森制药,6.16,1.48,0.09,100049.0,61120451.32,2.47,6.17,6.02,6.07,6.07,0.98,2.01,15.42,1.49,3099712000.0,3066725200.0,0.0,0.0,19.38,-9.14
2804,603344,星德胜,21.91,1.48,0.32,30870.0,67387241.0,1.81,21.98,21.59,21.65,21.59,1.03,6.35,22.35,2.22,4262173772.0,1065543443.0,0.0,0.0,6.31,16.11
2805,301022,海泰科,21.94,1.48,0.32,16193.0,35511822.06,1.62,22.1,21.75,21.81,21.62,0.75,3.1,123.56,1.99,1859412411.0,1145327523.0,0.0,0.09,17.96,-18.8
2806,300001,特锐德,22.65,1.48,0.33,233683.0,526494515.72,3.05,22.8,22.12,22.25,22.32,0.99,2.27,61.9,3.61,23911417299.0,23282979052.0,0.31,0.04,16.87,13.25
2807,000850,华茂股份,4.12,1.48,0.06,313039.0,128306786.28,1.97,4.14,4.06,4.08,4.06,0.86,3.32,95.58,0.91,3887899837.0,3886795141.0,0.24,0.24,41.58,11.05
2808,000739,普洛药业,16.48,1.48,0.24,227571.0,370277773.58,4.62,16.59,15.84,16.25,16.24,0.9,1.95,16.62,2.93,19270452532.0,19262868914.0,0.12,0.12,19.51,9.36
2809,002315,焦点科技,29.53,1.48,0.43,63152.0,184970656.44,2.41,29.6,28.9,29.02,29.1,0.57,3.12,20.04,4.21,9367975212.0,5968105015.0,-0.03,0.0,24.23,-6.49
2810,300258,精锻科技,8.94,1.48,0.13,167571.0,148096582.3,2.61,8.95,8.72,8.77,8.81,1.33,3.62,27.83,1.19,4307088454.0,4136823427.0,0.11,0.34,23.65,-29.66
2811,301507,民生健康,13.76,1.47,0.2,77219.0,105660894.18,2.58,13.85,13.5,13.51,13.56,0.91,6.99,31.75,3.24,4906187581.0,1520918366.0,0.07,0.07,3.93,-16.1
2812,002342,巨力索具,3.44,1.47,0.05,166507.0,57079997.0,1.77,3.45,3.39,3.4,3.39,0.94,1.74,418.87,1.33,3302400000.0,3284133600.0,0.29,0.29,23.74,-20.19
2813,605089,味知香,20.65,1.47,0.3,7675.0,15764759.0,1.57,20.7,20.38,20.42,20.35,0.79,0.56,33.69,2.42,2849700000.0,2849700000.0,0.1,0.0,14.09,-42.38
2814,920002,万达轴承,61.29,1.47,0.89,16465.0,106500832.16,20.51,71.89,59.5,61.29,60.4,1.31,34.66,33.31,3.11,1992054935.0,291127500.0,0.07,0.02,32.26,195.52
2815,300068,南都电源,22.73,1.47,0.33,1770066.0,4115907030.14,8.39,24.38,22.5,23.38,22.4,0.82,21.33,53.54,3.6,19837727628.0,18863768267.0,-0.04,0.04,173.2,76.48
2816,605299,舒华体育,7.58,1.47,0.11,28884.0,21774054.0,1.47,7.58,7.47,7.47,7.47,0.96,0.7,40.64,2.55,3120451020.0,3109839020.0,0.0,0.13,-3.56,-21.04
2817,601789,宁波建工,4.14,1.47,0.06,263580.0,108981738.0,1.96,4.16,4.08,4.08,4.08,0.94,2.43,15.37,1.02,4499346163.0,4499346163.0,0.0,0.0,19.65,2.48
2818,601228,广州港,3.45,1.47,0.05,342583.0,117750622.0,2.94,3.48,3.38,3.39,3.4,1.07,0.45,21.52,1.27,26028633161.0,26028633161.0,0.29,0.0,14.24,11.65
2819,600713,南京医药,4.83,1.47,0.07,153788.0,73913388.0,1.68,4.83,4.75,4.76,4.76,0.95,1.47,10.16,0.97,6324044773.0,5056331057.0,0.0,0.0,14.73,3.21
2820,000605,渤海股份,5.52,1.47,0.08,70572.0,38741559.6,1.65,5.53,5.44,5.44,5.44,0.82,2.12,59.58,0.91,1946675472.0,1836165718.0,0.18,0.36,24.04,-13.62
2821,002673,西部证券,8.29,1.47,0.12,756556.0,626550006.53,2.94,8.39,8.15,8.17,8.17,0.77,1.84,28.35,1.31,37052832334.0,34065223300.0,0.0,0.0,39.56,32.22
2822,002594,比亚迪,308.14,1.47,4.46,139820.0,4306245200.84,2.57,311.8,304.0,304.0,303.68,1.03,1.2,32.88,6.28,896461180560.0,358199658980.0,0.04,0.05,24.81,58.1
2823,688563,航材股份,60.15,1.47,0.87,35173.0,210077873.0,2.36,60.3,58.9,59.26,59.28,0.57,3.05,43.5,2.68,27067500000.0,6928617929.0,0.0,0.05,20.08,-0.87
2824,603888,新华网,24.2,1.47,0.35,125394.0,301792456.0,2.64,24.3,23.67,23.67,23.85,0.63,2.42,53.07,3.66,12560510512.0,12560510512.0,0.0,0.04,21.55,-3.12
2825,301379,天山电子,20.07,1.47,0.29,38583.0,77124483.61,2.53,20.2,19.7,19.81,19.78,0.63,4.13,21.94,2.16,2847451320.0,1875049785.0,-0.25,-0.2,28.49,-3.74
2826,002462,嘉事堂,12.46,1.47,0.18,34664.0,42973261.0,1.47,12.47,12.29,12.3,12.28,0.79,1.19,11.8,0.83,3634670715.0,3631721421.0,0.08,0.16,16.56,-10.68
2827,300892,品渥食品,28.4,1.46,0.41,56854.0,161473924.14,4.25,29.0,27.81,28.14,27.99,0.54,8.81,-86.2,2.76,2840000000.0,1833575000.0,0.04,0.04,93.46,14.84
2828,603335,迪生力,4.85,1.46,0.07,58873.0,28512319.0,3.14,4.89,4.74,4.78,4.78,0.71,1.38,-37.76,5.39,2076501310.0,2076501310.0,0.21,0.21,28.31,-27.72
